,6255146,Africa
,6255147,Asia
,6255148,Europe
,6255149,North America
,6255150,South America
,6255151,Oceania
,6255152,Antarctica
,6295630,Earth
BE,2783081,Zwijndrecht
BE,2783082,Zwijndrecht
BE,2783089,Zwevegem
BE,2783090,Zwevegem
BE,2783143,Zutendaal
BE,2783144,Zutendaal
BE,2783151,Zulte
BE,2783152,Zulte
BE,2783153,Zuienkerke
BE,2783154,Zuienkerke
BE,2783160,Zuidhoek
BE,2783170,Zoutleeuw
BE,2783171,Zoutleeuw
BE,2783175,Zottegem
BE,2783176,Zottegem
BE,2783184,Zonnebeke
BE,2783185,Zonnebeke
BE,2783188,Zonhoven
BE,2783189,Zonhoven
BE,2783195,Zomergem
BE,2783196,Zomergem
BE,2783204,Zoersel
BE,2783205,Zoersel
BE,2783213,Zittaard
BE,2783215,Zingem
BE,2783216,Zingem
BE,2783274,Zemst
BE,2783275,Zemst
BE,2783278,Zelzate
BE,2783279,Zelzate
BE,2783293,Zele
BE,2783294,Zele
BE,2783307,Zeebrugge
BE,2783308,Zedelgem
BE,2783309,Zedelgem
BE,2783310,Zaventem
BE,2783311,Zaventem
BE,2783347,Zandhoven
BE,2783348,Zandhoven
BE,2783385,Yvoir
BE,2783386,Yvoir
BE,2783416,Wuustwezel
BE,2783417,Wuustwezel
BE,2783462,Wommelgem
BE,2783463,Wommelgem
BE,2783586,Wingene
BE,2783587,Wingene
BE,2783612,Wilsele
BE,2783632,Willebroek
BE,2783633,Willebroek
BE,2783684,Wijnegem
BE,2783685,Wijnegem
BE,2783717,Wielsbeke
BE,2783718,Wielsbeke
BE,2783728,Wichelen
BE,2783729,Wichelen
BE,2783737,Wezembeek-Oppem
BE,2783738,Wezembeek-Oppem
BE,2783755,Weverstraat
BE,2783759,Wevelgem
BE,2783760,Wevelgem
BE,2783763,Wetteren
BE,2783764,Wetteren
BE,2783770,Provincie West-Vlaanderen
BE,2783801,Westerlo
BE,2783802,Westerlo
BE,2783820,Wervik
BE,2783821,Wervik
BE,2783854,Wenduine
BE,2783855,De Haan
BE,2783856,Wemmel
BE,2783857,Wemmel
BE,2783862,Wellin
BE,2783863,Wellin
BE,2783864,Wellen
BE,2783865,Wellen
BE,2783870,Welkenraedt
BE,2783871,Welkenraedt
BE,2783941,Wavre
BE,2783942,Wavre
BE,2783985,Waterloo
BE,2783986,Waterloo
BE,2784003,Wastinelle
BE,2784010,Wasseiges
BE,2784011,Wasseiges
BE,2784065,Arrondissement de Waremme
BE,2784066,Waremme
BE,2784068,Waregem
BE,2784069,Waregem
BE,2784070,Waréchaix
BE,2784092,Wanze
BE,2784093,Wanze
BE,2784102,Wanne
BE,2784103,Trois-Ponts
BE,2784107,Wangenies
BE,2784168,Walhain-Saint-Paul
BE,2784169,Walhain
BE,2784189,Walcourt
BE,2784190,Walcourt
BE,2784199,Waimes
BE,2784200,Waimes
BE,2784211,Waha
BE,2784227,Wachtebeke
BE,2784228,Wachtebeke
BE,2784231,Waasmunster
BE,2784232,Waasmunster
BE,2784234,Waasdonk
BE,2784237,Waarschoot
BE,2784238,Waarschoot
BE,2784311,Vresse-sur-Semois
BE,2784312,Vresse-sur-Semois
BE,2784323,Vrechem
BE,2784349,Vosselaar
BE,2784350,Vosselaar
BE,2784365,Laakdal
BE,2784370,Vorselaar
BE,2784371,Vorselaar
BE,2784373,Voroux-lez-Liers
BE,2784398,Voorheide
BE,2784548,Vise
BE,2784549,Visé
BE,2784554,Arrondissement de Virton
BE,2784555,Virton
BE,2784556,Virton
BE,2784604,Vilvoorde
BE,2784605,Vilvoorde
BE,2784615,Villers-Saint-Siméon
BE,2784626,Les Bons Villers
BE,2784639,Villers-le-Bouillet
BE,2784640,Villers-le-Bouillet
BE,2784641,Villers-la-Ville
BE,2784642,Villers-la-Ville
BE,2784720,Vijfhoek
BE,2784730,Vieux Tauve
BE,2784742,Viesville
BE,2784775,Vielsalm
BE,2784776,Vielsalm
BE,2784803,Arrondissement Veurne
BE,2784804,Veurne
BE,2784805,Veurne
BE,2784820,Arrondissement de Verviers
BE,2784821,Verviers
BE,2784822,Verviers
BE,2784856,Verlaine
BE,2784859,Verlaine
BE,2784870,Vergadering
BE,2784877,Verbrandendijk
BE,2784897,Venitiaanseheide
BE,2784935,Veldkant
BE,2784975,Veeweide
BE,2784994,Vaux-sur-Sure
BE,2784995,Vaux sous Olne
BE,2784999,Vaux-sur-Sûre
BE,2785080,Vache Fontaine
BE,2785110,Uilenhoek
BE,2785140,Arrondissement Turnhout
BE,2785141,Turnhout
BE,2785142,Turnhout
BE,2785169,Tubize
BE,2785170,Tubize
BE,2785189,Trou du Bois
BE,2785194,Trou des Nutons
BE,2785208,Trooz
BE,2785223,Trois-Ponts
BE,2785258,Trieu-de-Wazon
BE,2785274,Triest
BE,2785285,Tribotte
BE,2785293,Tremelo
BE,2785294,Tremelo
BE,2785321,Trahison
BE,2785336,Tournay
BE,2785340,Arrondissement de Tournai
BE,2785341,Tournai
BE,2785342,Tournai
BE,2785364,Torhout
BE,2785365,Torhout
BE,2785383,Tongrenelle
BE,2785388,Arrondissement Tongeren
BE,2785389,Tongeren
BE,2785390,Tongeren
BE,2785422,Tintigny
BE,2785423,Tintigny
BE,2785427,Tinlot
BE,2785444,Tillesse
BE,2785456,Tihange
BE,2785470,Tienen
BE,2785471,Tienen
BE,2785475,Arrondissement Tielt
BE,2785476,Tielt
BE,2785478,Tielt
BE,2785479,Tielt-Winge
BE,2785516,Arrondissement de Thuin
BE,2785517,Thuin
BE,2785518,Thuin
BE,2785543,'t Hoeksken
BE,2785563,Thimister-Clermont
BE,2785593,Theux
BE,2785594,Theux
BE,2785612,Tessenderlo
BE,2785613,Tessenderlo
BE,2785622,Tervuren
BE,2785623,Tervuren
BE,2785654,Ternat
BE,2785656,Ternat
BE,2785662,Termeulen
BE,2785667,Terme
BE,2785670,Terlo
BE,2785745,Tenneville
BE,2785746,Tenneville
BE,2785762,Tenderlo
BE,2785778,Temse
BE,2785779,Temse
BE,2785793,Tellin
BE,2785794,Tellin
BE,2785873,Sur le Try
BE,2785879,Sur le Stockeu
BE,2785908,Cortil
BE,2785930,Stuivenberg
BE,2785989,Stoumont
BE,2785990,Stoumont
BE,2786031,Stockem
BE,2786087,Stekene
BE,2786088,Stekene
BE,2786124,Steenokkerzeel
BE,2786125,Steenokkerzeel
BE,2786180,Steeghoven
BE,2786185,Stavelot
BE,2786186,Stavelot
BE,2786210,Stalle
BE,2786226,Staden
BE,2786227,Staden
BE,2786229,Stabroek
BE,2786230,Stabroek
BE,2786242,Sprimont
BE,2786244,Sprimont
BE,2786259,Spleet
BE,2786264,Spinoy
BE,2786318,Spa
BE,2786319,Spa
BE,2786337,Sous le Bois
BE,2786340,Sourbrodt
BE,2786344,Soumagne
BE,2786345,Soumagne
BE,2786387,Somme-Leuze
BE,2786388,Somme-Leuze
BE,2786390,Sombreffe
BE,2786391,Sombreffe
BE,2786399,Solre-sur-Sambre
BE,2786409,Solhez
BE,2786419,Arrondissement de Soignies
BE,2786420,Soignies
BE,2786421,Soignies
BE,2786426,Tinlot
BE,2786459,Smoorken
BE,2786492,Sluis
BE,2786545,Sint-Truiden
BE,2786546,Sint-Truiden
BE,2786548,Sint-Stevens-Woluwe
BE,2786559,Sint-Pieters-Leeuw
BE,2786560,Sint-Pieters-Leeuw
BE,2786577,Arrondissement Sint-Niklaas
BE,2786578,Sint-Niklaas
BE,2786579,Sint-Niklaas
BE,2786584,Voeren
BE,2786587,Sint-Martens-Lennik
BE,2786588,Lennik
BE,2786591,Sint-Martens-Latem
BE,2786592,Sint-Martens-Latem
BE,2786603,Sint-Maria-Lierde
BE,2786604,Lierde
BE,2786616,Sint-Lievens-Houtem
BE,2786617,Sint-Lievens-Houtem
BE,2786626,Sint-Laureins
BE,2786627,Sint-Laureins
BE,2786641,Sint-Katelijne-Waver
BE,2786642,Sint-Katelijne-Waver
BE,2786661,Sint-Job
BE,2786694,Sint-Gillis-Waas
BE,2786695,Sint-Gillis-Waas
BE,2786697,Sint-Gillis-bij-Dendermonde
BE,2786700,Sint-Genesius-Rode
BE,2786701,Sint-Genesius-Rode
BE,2786746,Sint-Amands
BE,2786747,Sint-Amands
BE,2786769,Silly
BE,2786770,Silly
BE,2786824,Seraing
BE,2786825,Seraing
BE,2786852,Seneffe
BE,2786853,Seneffe
BE,2786963,Schoten
BE,2786964,Schoten
BE,2787025,Schoenstraat
BE,2787048,Schilde
BE,2787049,Schilde
BE,2787061,Scherpenheuvel-Zichem
BE,2787080,Schelle
BE,2787081,Schelle
BE,2787093,Scheiltjenseinde
BE,2787261,Sars-la-Bruyère
BE,2787297,Salinus
BE,2787304,Saiwiat
BE,2787313,Saint-Yvon
BE,2787315,Saint-Vith
BE,2787316,Saint-Vith
BE,2787356,Saint-Nicolas
BE,2787357,Saint-Nicolas
BE,2787378,Saint-Leger
BE,2787380,Saint-Léger
BE,2787387,Saint-Josse-ten-Noode
BE,2787388,Saint-Josse-ten-Noode
BE,2787407,Saint-Hubert
BE,2787409,Saint-Hubert
BE,2787416,Saint-Ghislain
BE,2787417,Saint-Ghislain
BE,2787435,Sainte-Ode
BE,2787495,Ry Massart
BE,2787498,Ruyff
BE,2787521,Rumst
BE,2787522,Rumst
BE,2787530,Rumes
BE,2787531,Rumes
BE,2787547,Ruiselede
BE,2787548,Ruiselede
BE,2787601,Royère
BE,2787622,Rouvroy
BE,2787629,Roussy
BE,2787662,Rotselaar
BE,2787663,Rotselaar
BE,2787769,Ronse
BE,2787770,Ronse
BE,2787803,Ronce
BE,2787814,Rommelaar
BE,2787878,Roeulx
BE,2787888,Arrondissement Roeselare
BE,2787889,Roeselare
BE,2787891,Roeselare
BE,2787931,Rodebeek
BE,2787939,Roclenge-sur-Geer
BE,2787948,Rochefort
BE,2787949,Rochefort
BE,2787964,Robertsart
BE,2787968,Robermont
BE,2787989,Rixensart
BE,2787990,Rixensart
BE,2788051,Rijkevorsel
BE,2788052,Rijkevorsel
BE,2788088,Riemst
BE,2788089,Riemst
BE,2788124,Reutenbeek
BE,2788138,Retie
BE,2788139,Retie
BE,2788186,Rendeux
BE,2788187,Rendeux
BE,2788211,Remicourt
BE,2788212,Remicourt
BE,2788299,Rebecq-Rognon
BE,2788300,Rebecq-Rognon
BE,2788305,Raversijde
BE,2788312,Ravels
BE,2788313,Ravels
BE,2788347,Ransy
BE,2788348,Ranst
BE,2788349,Ranst
BE,2788381,Ramillies
BE,2788382,Ramillies
BE,2788410,Raeren
BE,2788411,Raeren
BE,2788444,Quievrain
BE,2788445,Quiévrain
BE,2788446,Quevy-le-Petit
BE,2788448,Quévy
BE,2788449,Quevaucamps
BE,2788499,Quaregnon
BE,2788500,Quaregnon
BE,2788506,Puurs
BE,2788507,Puurs
BE,2788521,Putte
BE,2788523,Putte
BE,2788577,Profondeville
BE,2788578,Profondeville
BE,2788695,Potegem
BE,2788705,Posthoornhoek
BE,2788724,Poppel
BE,2788726,Poperinge
BE,2788727,Poperinge
BE,2788731,Pont Troué
BE,2788765,Pont-a-Celles
BE,2788766,Pont-à-Celles
BE,2788768,Ponsin
BE,2788849,Plombieres
BE,2788925,Pittem
BE,2788926,Pittem
BE,2789014,Arrondissement de Philippeville
BE,2789016,Philippeville
BE,2789017,Philippeville
BE,2789070,Petit Howardries
BE,2789080,Petit Hainin
BE,2789133,Petit Axhe
BE,2789156,Perwez
BE,2789158,Perwez
BE,2789162,Peruwelz
BE,2789163,Péruwelz
BE,2789167,Perre
BE,2789190,Pepinster
BE,2789191,Pepinster
BE,2789192,Pepingen
BE,2789193,Pepingen
BE,2789200,Pennepoel
BE,2789223,Peerstalle
BE,2789232,Peer
BE,2789233,Peer
BE,2789236,Pecq
BE,2789237,Pecq
BE,2789244,Pauwstraat
BE,2789309,Paradijs
BE,2789354,Paliseul
BE,2789355,Paliseul
BE,2789367,Padraye
BE,2789403,Overpelt
BE,2789404,Overpelt
BE,2789413,Overijse
BE,2789414,Overijse
BE,2789424,Overeindeveld
BE,2789429,Over den Demer
BE,2789439,Overboelare
BE,2789471,Oupeye
BE,2789472,Oupeye
BE,2789473,Ounes
BE,2789479,Ouffet
BE,2789480,Ouffet
BE,2789483,Oud-Turnhout
BE,2789484,Oud-Turnhout
BE,2789492,Oud-Heverlee
BE,2789493,Oud-Heverlee
BE,2789519,Oudenburg
BE,2789520,Oudenburg
BE,2789528,Arrondissement Oudenaarde
BE,2789529,Oudenaarde
BE,2789530,Oudenaarde
BE,2789564,Oude Baan
BE,2789570,Ottignies
BE,2789571,Ottignies-Louvain-la-Neuve
BE,2789583,Otrange
BE,2789594,Oster
BE,2789615,Orsmaal-Gussenhoven
BE,2789621,Orp-le-Grand
BE,2789622,Orp-Jauche
BE,2789635,Oreye
BE,2789636,Oreye
BE,2789654,Opwijk
BE,2789655,Opwijk
BE,2789714,Opglabbeek
BE,2789715,Opglabbeek
BE,2789733,Provincie Oost-Vlaanderen
BE,2789737,Oostrozebeke
BE,2789738,Oostrozebeke
BE,2789751,Oostkamp
BE,2789752,Oostkamp
BE,2789771,Oosterzele
BE,2789772,Oosterzele
BE,2789785,Arrondissement Oostende
BE,2789786,Oostende
BE,2789787,Oostende
BE,2789788,Oostende
BE,2789821,Onze-Lieve-Vrouw-Waver
BE,2789834,Onhaye
BE,2789835,Onhaye
BE,2789837,Oneux
BE,2789869,Olne
BE,2789870,Olne
BE,2789882,Oliehoek
BE,2789886,Olen
BE,2789887,Olen
BE,2789889,Okselaar
BE,2789908,Ohey
BE,2789909,Ohey
BE,2790015,Nothomb
BE,2790100,Arrondissement de Nivelles
BE,2790101,Nivelles
BE,2790102,Nivelles
BE,2790114,Ninove
BE,2790115,Ninove
BE,2790135,Nijlen
BE,2790136,Nijlen
BE,2790150,Nieuwpoort
BE,2790153,Nieuwpoort
BE,2790179,Nieuwerkerken
BE,2790181,Nieuwerkerken
BE,2790212,Nieuwdak
BE,2790225,Niel
BE,2790226,Niel
BE,2790235,Nevele
BE,2790236,Nevele
BE,2790241,Neupré
BE,2790283,Arrondissement de Neufchâteau
BE,2790286,Neufchateau
BE,2790288,Neufchâteau
BE,2790357,Neerpelt
BE,2790358,Neerpelt
BE,2790399,Nederzwalm-Hermelgem
BE,2790433,Nazareth
BE,2790435,Nazareth
BE,2790451,Nassogne
BE,2790452,Nassogne
BE,2790467,Nandrin
BE,2790468,Nandrin
BE,2790469,Province de Namur
BE,2790470,Arrondissement de Namur
BE,2790471,Namur
BE,2790472,Namur
BE,2790506,Naarmonts
BE,2790515,Musson
BE,2790516,Musson
BE,2790540,Zwalm
BE,2790595,Mouscron
BE,2790596,Arrondissement de Mouscron
BE,2790676,Mortsel
BE,2790677,Mortsel
BE,2790697,Morlanwelz-Mariemont
BE,2790698,Morlanwelz
BE,2790729,Moorslede
BE,2790730,Moorslede
BE,2790749,Mont-sur-Marchienne
BE,2790756,Mont-Saint-Guibert
BE,2790757,Mont-Saint-Guibert
BE,2790793,Montils
BE,2790796,Montignies-sur-Sambre
BE,2790804,Montigny-le-Tilleul
BE,2790805,Montigny-le-Tilleul
BE,2790809,Monthouet
BE,2790817,Mont Falize
BE,2790866,Arrondissement de Mons
BE,2790869,Mons
BE,2790871,Mons
BE,2790906,Momignies
BE,2790907,Momignies
BE,2790914,Molsveld
BE,2791018,Molenbeek-Saint-Jean
BE,2791019,Sint-Jans-Molenbeek
BE,2791062,Moleken
BE,2791067,Mol
BE,2791068,Mol
BE,2791120,Moerbeke
BE,2791122,Moerbeke
BE,2791132,Modave
BE,2791133,Modave
BE,2791194,Middelkerke
BE,2791195,Middelkerke
BE,2791255,Meulebeke
BE,2791256,Meulebeke
BE,2791261,Mettet
BE,2791262,Mettet
BE,2791272,Messancy
BE,2791273,Messancy
BE,2791284,Messines
BE,2791285,Mesen
BE,2791291,Merlin
BE,2791297,Merksplas
BE,2791298,Merksplas
BE,2791315,Merelbeke
BE,2791316,Merelbeke
BE,2791323,Merchtem
BE,2791324,Merchtem
BE,2791329,Merbes-le-Chateau
BE,2791330,Merbes-le-Château
BE,2791343,Menen
BE,2791344,Menen
BE,2791368,Melsbroek
BE,2791376,Mellet
BE,2791385,Melle
BE,2791386,Melle
BE,2791389,Linter
BE,2791419,Meix-devant-Virton
BE,2791420,Meix-devant-Virton
BE,2791424,Meise
BE,2791425,Meise
BE,2791494,Meerhout
BE,2791495,Meerhout
BE,2791521,Meensel-Kiezegem
BE,2791535,Maasmechelen
BE,2791536,Arrondissement Mechelen
BE,2791537,Mechelen
BE,2791538,Mechelen
BE,2791587,Mathysart
BE,2791616,Masnuy-Saint-Jean
BE,2791642,Martelange
BE,2791643,Martelange
BE,2791664,Marloie
BE,2791677,Mariomont
BE,2791726,Marcinelle
BE,2791733,Marchin
BE,2791734,Marchin
BE,2791735,Marchienne-au-Pont
BE,2791740,Écaussinnes
BE,2791743,Arrondissement de Marche-en-Famenne
BE,2791744,Marche-en-Famenne
BE,2791745,Marche-en-Famenne
BE,2791790,Manhay
BE,2791814,Manage
BE,2791815,Manage
BE,2791825,Malplaqués
BE,2791834,Malmedy
BE,2791835,Malmédy
BE,2791836,Malmaison
BE,2791852,Malegem
BE,2791857,Maldegem
BE,2791858,Maldegem
BE,2791951,Machelen
BE,2791953,Machelen
BE,2791961,Maasmechelen
BE,2791963,Arrondissement Maaseik
BE,2791964,Maaseik
BE,2791965,Maaseik
BE,2791993,Province du Luxembourg
BE,2792007,Lummen
BE,2792008,Lummen
BE,2792034,Lubbeek
BE,2792035,Lubbeek
BE,2792057,Lovendegem
BE,2792058,Lovendegem
BE,2792073,Louvain-la-Neuve
BE,2792103,Lorentswaldchen
BE,2792119,Lontzen
BE,2792120,Lontzen
BE,2792135,Longtain
BE,2792165,Londerzeel
BE,2792166,Londerzeel
BE,2792179,Lommel
BE,2792180,Lommel
BE,2792189,L'Olive
BE,2792196,Lokeren
BE,2792197,Lokeren
BE,2792198,Loker
BE,2792235,Lochristi
BE,2792236,Lochristi
BE,2792243,L'Obélisque
BE,2792245,Lobbes
BE,2792246,Lobbes
BE,2792292,Lint
BE,2792294,Lint
BE,2792301,Linkebeek
BE,2792302,Linkebeek
BE,2792332,Lincent
BE,2792333,Lincent
BE,2792344,Gouvy
BE,2792347,Provincie Limburg
BE,2792348,Limbourg
BE,2792349,Limbourg
BE,2792360,Lille
BE,2792361,Lille
BE,2792397,Lier
BE,2792400,Lierneux
BE,2792401,Lierneux
BE,2792406,Lier
BE,2792411,Province de Liège
BE,2792412,Arrondissement de Liège
BE,2792413,Liege
BE,2792414,Liège
BE,2792423,Liedekerke
BE,2792424,Liedekerke
BE,2792428,Lichtervelde
BE,2792430,Lichtervelde
BE,2792432,Lichtenberg
BE,2792441,Libin Haut
BE,2792442,Libin
BE,2792443,Libin
BE,2792460,Le Walestru Septentrional
BE,2792481,Arrondissement Leuven
BE,2792482,Leuven
BE,2792483,Leuven
BE,2792518,Le Tilleul
BE,2792552,Les Tombes
BE,2792567,Lessines
BE,2792568,Lessines
BE,2792652,Les Haies
BE,2792661,Les Golettes
BE,2792778,Le Sart Haguet
BE,2792852,Le Panier
BE,2792856,Leopoldsburg
BE,2792857,Leopoldsburg
BE,2792871,Lens
BE,2792872,Lens
BE,2792879,Lendelede
BE,2792880,Lendelede
BE,2792884,Le Mont
BE,2792907,Le Many
BE,2792985,Leglise
BE,2792986,Léglise
BE,2793004,Leffe
BE,2793061,Le Dossay
BE,2793067,Ledegem
BE,2793068,Ledegem
BE,2793070,Ledeberg
BE,2793072,Ledeberg
BE,2793077,Lede
BE,2793079,Lede
BE,2793087,Le Crouzet
BE,2793092,Le Coucou
BE,2793107,Le Chenia
BE,2793124,Le But
BE,2793144,Lebbeke
BE,2793145,Lebbeke
BE,2793167,La Ville
BE,2793212,L'Aulnois
BE,2793279,La Roche-en-Ardenne
BE,2793280,La Roche-en-Ardenne
BE,2793295,La Redoute
BE,2793323,La Perche Rompue
BE,2793429,Landen
BE,2793430,Landen
BE,2793442,Lanceaumont
BE,2793446,Lanaken
BE,2793447,Lanaken
BE,2793464,Rouvroy
BE,2793497,La Maladrie
BE,2793508,La Louviere
BE,2793509,La Louvière
BE,2793512,La Lonhienne
BE,2793529,L'aisette
BE,2793548,La Hulpe
BE,2793549,La Hulpe
BE,2793552,La Horne
BE,2793643,La Ferté
BE,2793656,Laeken
BE,2793660,La Docherie
BE,2793722,La Calamine
BE,2793723,La Calamine
BE,2793733,La Bruyere
BE,2793741,La Bretagne
BE,2793748,La Bouverie
BE,2793797,Laarne
BE,2793798,Laarne
BE,2793857,Kuurne
BE,2793858,Kuurne
BE,2793861,Kutsegem
BE,2793880,Kruisweg
BE,2793907,Kruishoutem
BE,2793908,Kruishoutem
BE,2793940,Kruibeke
BE,2793941,Kruibeke
BE,2793992,Krekelberg
BE,2794016,Kraainem
BE,2794017,Kraainem
BE,2794022,Kraaienbroek
BE,2794054,Arrondissement Kortrijk
BE,2794055,Kortrijk
BE,2794056,Kortrijk
BE,2794063,Kortessem
BE,2794064,Kortessem
BE,2794070,Kortenberg
BE,2794071,Kortenberg
BE,2794072,Kortenaken
BE,2794073,Kortenaken
BE,2794074,Kortemark
BE,2794075,Kortemark
BE,2794086,Korentje
BE,2794117,Kontich
BE,2794118,Kontich
BE,2794166,Koksijde
BE,2794167,Koksijde
BE,2794190,Koekelberg
BE,2794191,Koekelberg
BE,2794192,Koekelberg
BE,2794194,Koekelare
BE,2794195,Koekelare
BE,2794210,Knokke-Heist
BE,2794216,Knokke-Heist
BE,2794223,Knesselare
BE,2794224,Knesselare
BE,2794445,Kinrooi
BE,2794446,Kinrooi
BE,2794479,Keur
BE,2794480,Keumiée
BE,2794516,Kersbeek-Miskom
BE,2794619,Keerbergen
BE,2794620,Keerbergen
BE,2794634,Kaulen
BE,2794663,Kasterlee
BE,2794664,Kasterlee
BE,2794707,Kaprijke
BE,2794708,Kaprijke
BE,2794719,Kapelplaats
BE,2794723,Kapelleveld
BE,2794724,Kapelle-op-den-Bos
BE,2794725,Kapelle-op-den-Bos
BE,2794730,Kapellen
BE,2794733,Kapellen
BE,2794763,Kampenhout
BE,2794764,Kampenhout
BE,2794788,Kalmthout
BE,2794789,Kalmthout
BE,2794852,Jurbise
BE,2794853,Jurbise
BE,2794854,Juprelle
BE,2794855,Juprelle
BE,2794860,Jumet
BE,2794895,Jodoigne
BE,2794896,Jodoigne
BE,2794989,Jalhay
BE,2794990,Jalhay
BE,2794999,Jabbeke
BE,2795001,Jabbeke
BE,2795009,Izegem
BE,2795010,Izegem
BE,2795011,Ixelles
BE,2795012,Elsene
BE,2795017,Ittre
BE,2795018,Ittre
BE,2795056,Ingelmunster
BE,2795057,Ingelmunster
BE,2795063,Incourt
BE,2795064,Incourt
BE,2795074,Im Grünenthal
BE,2795085,IJzerhand
BE,2795099,Arrondissement Ieper
BE,2795100,Ieper
BE,2795101,Ieper
BE,2795106,Ichtegem
BE,2795107,Ichtegem
BE,2795112,Arrondissement de Huy
BE,2795113,Huy
BE,2795114,Huy
BE,2795127,Hurlugeai
BE,2795170,Hulshout
BE,2795171,Hulshout
BE,2795184,Huldenberg
BE,2795185,Huldenberg
BE,2795232,Hove
BE,2795233,Hove
BE,2795238,Houyet
BE,2795239,Houyet
BE,2795255,Houthulst
BE,2795256,Houthulst
BE,2795261,Houthalen
BE,2795262,Houthalen-Helchteren
BE,2795322,Houffalize
BE,2795323,Houffalize
BE,2795337,Hotton
BE,2795338,Hotton
BE,2795398,Hoogstraten
BE,2795399,Hoogstraten
BE,2795423,Hooglede
BE,2795424,Hooglede
BE,2795446,Hoogbutsel
BE,2795474,Honien Platz
BE,2795511,Holsbeek
BE,2795512,Holsbeek
BE,2795520,Hollogne
BE,2795648,Hoeselt
BE,2795649,Hoeselt
BE,2795699,Hoeilaart
BE,2795700,Hoeilaart
BE,2795703,Hoegaarden
BE,2795704,Hoegaarden
BE,2795730,Hoboken
BE,2795760,Hietinne
BE,2795774,Heisel
BE,2795800,Heusden
BE,2795802,Heusden-Zolder
BE,2795818,Heulen
BE,2795908,Herzele
BE,2795909,Herzele
BE,2795912,Herve
BE,2795913,Herve
BE,2795930,Herstal
BE,2795931,Herstal
BE,2795933,Herselt
BE,2795934,Herselt
BE,2795937,Mouscron
BE,2795949,Heron
BE,2795950,Héron
BE,2795956,Herne
BE,2795957,Herne
BE,2795985,Herk-de-Stad
BE,2795986,Herk-de-Stad
BE,2796005,Herenthout
BE,2796006,Herenthout
BE,2796009,Herentals
BE,2796010,Herentals
BE,2796012,Herent
BE,2796013,Herent
BE,2796025,Herchies
BE,2796037,Herbeumont
BE,2796038,Herbeumont
BE,2796056,Hensies
BE,2796057,Hensies
BE,2796085,Hemiksem
BE,2796086,Hemiksem
BE,2796132,Helchteren
BE,2796153,Heist-op-den-Berg
BE,2796154,Heist-op-den-Berg
BE,2796157,Heist
BE,2796267,Heid de Spa
BE,2796297,Heers
BE,2796298,Heers
BE,2796305,Heer
BE,2796369,Havelange
BE,2796370,Havelange
BE,2796467,Haureux
BE,2796480,Hastière-par-delà
BE,2796482,Hastiere-Lavaux
BE,2796483,Hastière
BE,2796488,Arrondissement Hasselt
BE,2796491,Hasselt
BE,2796492,Hasselt
BE,2796520,Harnoncourt
BE,2796542,Harelbeke
BE,2796543,Harelbeke
BE,2796583,Hannut
BE,2796584,Hannut
BE,2796627,Hamois
BE,2796628,Hamois
BE,2796629,Hamoir
BE,2796630,Hamoir
BE,2796631,Hammeveer
BE,2796637,Hamme
BE,2796640,Hamme
BE,2796696,Halle
BE,2796697,Halle
BE,2796698,Arrondissement Halle-Vilvoorde
BE,2796715,Halen
BE,2796716,Halen
BE,2796741,Province du Hainaut
BE,2796800,Hacboister
BE,2796807,Habay-la-Vieille
BE,2796810,Habay
BE,2796818,Haaselbeekstraat
BE,2796833,Haaltert
BE,2796834,Haaltert
BE,2796844,Haacht
BE,2796845,Haacht
BE,2797094,Grobbendonk
BE,2797095,Grobbendonk
BE,2797109,Grimde
BE,2797114,Grimbergen
BE,2797115,Grimbergen
BE,2797128,Grez-Doiceau
BE,2797129,Grez-Doiceau
BE,2797227,Manhay
BE,2797233,Grand-Manil
BE,2797283,Grande Fonderie
BE,2797322,Waremme
BE,2797346,Gouvy
BE,2797349,Goutroux
BE,2797417,Gooik
BE,2797418,Gooik
BE,2797454,Goegnies-Chaussée
BE,2797470,Godinne
BE,2797481,Goberwelz
BE,2797484,Gobard
BE,2797500,Glabbeek-Zuurbemde
BE,2797501,Glabbeek-Zuurbemde
BE,2797517,Gistel
BE,2797518,Gistel
BE,2797523,Gingelom
BE,2797524,Gingelom
BE,2797581,Gesves
BE,2797582,Gesves
BE,2797598,Gerpinnes
BE,2797599,Gerpinnes
BE,2797615,Gerlimpont
BE,2797638,Geraardsbergen
BE,2797639,Geraardsbergen
BE,2797655,Arrondissement Gent
BE,2797656,Gent
BE,2797657,Gent
BE,2797664,Gennevaux
BE,2797670,Genk
BE,2797671,Genk
BE,2797672,Genistreux
BE,2797686,Genenbemd
BE,2797694,Genappe
BE,2797695,Genappe
BE,2797697,Plombières
BE,2797713,Gembloux
BE,2797714,Gembloux
BE,2797761,Geetbets
BE,2797762,Geetbets
BE,2797770,Geer
BE,2797771,Geer
BE,2797778,Geelberg
BE,2797779,Geel
BE,2797780,Geel
BE,2797781,Gedinne
BE,2797782,Gedinne
BE,2797798,Gavere
BE,2797799,Gavere
BE,2797851,Galmaarden
BE,2797852,Galmaarden
BE,2797862,Galgendries
BE,2797926,Froidmanteau
